idx,imu_Timestamp[sec],mag_Timestamp[sec],baro_Timestamp[sec],accX[m/s^2],accY[m/s^2],accZ[m/s^2],gyroX[deg/s],gyroY[deg/s],gyroZ[deg/s],magX[uT],magY[uT],magZ[uT],orX[deg],orY[deg],orZ[deg],press[hPa],rel_alt[m],moving, temp_left[C],temp_right[C],temp_imu[C],temp_barom[C],
69131,174.015946000,174.018363000,152.011841000,-0.060543194,-0.419182569,10.052964211,-0.003099305,-0.011950270,0.067590110,0.062500000,-1.000000000,-3.000000000,-92.386512756,151.091003418,-0.376639843,1032.478271484,5.862051010,0.000000000,32.000000000,32.750000000,32.709999084,32.989997864,
69133,174.020976000,174.018363000,152.011841000,-0.048587210,-0.419177562,10.050582886,0.026800701,0.110581934,0.006164232,0.062500000,-1.000000000,-3.000000000,-92.387207031,151.090713501,-0.375952542,1032.478271484,5.861757278,0.000000000,32.000000000,32.750000000,32.709999084,32.989997864,
69135,174.026006000,174.018363000,152.011841000,-0.046197198,-0.405650169,10.047305107,0.140509799,-0.133686870,-0.085432179,0.062500000,-1.000000000,-3.000000000,-92.381370544,151.090698242,-0.368124127,1032.478271484,5.861463547,0.000000000,32.000000000,32.750000000,32.700000763,32.989997864,
69137,174.031036000,174.018363000,152.011841000,-0.060435139,-0.391289383,10.035393715,-0.009992247,0.048543595,0.098856546,0.062500000,-1.000000000,-3.000000000,-92.380851746,151.090805054,-0.369712174,1032.478271484,5.861170769,0.000000000,32.000000000,32.750000000,32.700000763,32.989997864,
69139,174.036066000,174.038483000,152.011841000,-0.069917694,-0.395240873,10.029143333,-0.002331336,0.079963803,-0.056203611,0.125000000,-0.937500000,-3.000000000,-92.372863770,151.090881348,-0.369395405,1032.478271484,5.860877991,0.000000000,32.000000000,32.750000000,32.709999084,32.989997864,
69141,174.041096000,174.038483000,152.011841000,-0.069864832,-0.400018811,10.021997452,-0.032610312,-0.042768136,0.036158301,0.125000000,-0.937500000,-3.000000000,-92.372772217,151.091354370,-0.369587511,1032.478271484,5.860584259,0.000000000,32.000000000,32.750000000,32.709999084,32.989997864,
69143,174.046126000,174.038483000,152.011841000,-0.072384149,-0.417696595,10.027943611,0.030795615,-0.044316188,0.099790096,0.125000000,-0.937500000,-3.000000000,-92.372879028,151.091873169,-0.370782822,1032.478271484,5.860289574,0.000000000,32.000000000,32.750000000,32.669998169,32.989997864,
69145,174.051156000,174.038483000,152.011841000,-0.067714520,-0.427277356,10.042234421,0.000991338,0.138997659,0.068571977,0.125000000,-0.937500000,-3.000000000,-92.372795105,151.092178345,-0.371305346,1032.478271484,5.859994888,0.000000000,32.000000000,32.750000000,32.669998169,32.989997864,
69147,174.056186000,174.058603000,152.011841000,-0.067701556,-0.425621957,10.046408653,-0.104869552,-0.074731238,0.097445197,0.125000000,-1.000000000,-3.000000000,-92.373214722,151.092758179,-0.370920271,1032.478271484,5.859700203,0.000000000,32.000000000,32.750000000,32.689998627,32.989997864,
69149,174.061216000,174.058603000,152.011841000,-0.072547384,-0.420847356,10.055937767,0.103305012,-0.073531255,0.037964605,0.125000000,-1.000000000,-3.000000000,-92.372909546,151.092727661,-0.370961249,1032.478271484,5.859405518,0.000000000,32.000000000,32.750000000,32.689998627,32.989997864,
69151,174.066246000,174.058603000,152.011841000,-0.072617859,-0.413679361,10.065465927,0.163578972,-0.042369850,-0.085198887,0.125000000,-1.000000000,-3.000000000,-92.372177124,151.092590332,-0.371133715,1032.478271484,5.859110832,0.000000000,32.000000000,32.750000000,32.689998627,32.989997864,
69153,174.071276000,174.058603000,152.011841000,-0.070230186,-0.425639898,10.065465927,0.015226306,0.109890006,-0.117714308,0.125000000,-1.000000000,-3.000000000,-92.372718811,151.092239380,-0.370732456,1032.478271484,5.858816624,0.000000000,32.000000000,32.750000000,32.689998627,32.989997864,
69155,174.076306000,174.078723000,152.011841000,-0.070126794,-0.439153492,10.054450035,0.049837437,0.018292101,0.037332054,0.125000000,-1.000000000,-3.000000000,-92.379776001,151.091903687,-0.373529464,1032.478271484,5.858522892,0.000000000,32.000000000,32.750000000,32.700000763,32.989997864,
69157,174.081336000,174.078723000,152.011841000,-0.072373509,-0.429567724,10.035393715,0.021646790,0.110321164,-0.148725510,0.125000000,-1.000000000,-3.000000000,-92.380981445,151.091445923,-0.373578131,1032.478271484,5.858229637,0.000000000,32.000000000,32.750000000,32.700000763,32.989997864,
69159,174.086366000,174.078723000,152.011841000,-0.072285414,-0.417595774,10.023483276,0.110008307,-0.011797658,-0.054756094,0.125000000,-1.000000000,-3.000000000,-92.380485535,151.091018677,-0.373754859,1032.478271484,5.857936859,0.000000000,32.000000000,32.750000000,32.700000763,32.989997864,
69160,174.088881000,174.078723000,152.011841000,-0.069950603,-0.412817299,10.030629158,0.081111163,-0.103469685,-0.117105171,0.125000000,-1.000000000,-3.000000000,-92.382423401,151.090728760,-0.378327787,1032.478271484,5.857790470,0.000000000,32.000000000,32.750000000,32.700000763,32.989997864,
69162,174.093911000,174.098843000,152.011841000,-0.070135124,-0.408971012,10.043722153,0.024296371,0.046930335,0.069293499,0.125000000,-1.000000000,-3.000000000,-92.381393433,151.090759277,-0.379079133,1032.478271484,5.857496738,0.000000000,32.000000000,32.750000000,32.659999847,32.989997864,
69164,174.098941000,174.098843000,152.011841000,-0.074963316,-0.416155338,10.050867081,-0.034345929,-0.106117822,0.037392765,0.125000000,-1.000000000,-3.000000000,-92.381050110,151.091033936,-0.379107296,1032.478271484,5.857203007,0.000000000,32.000000000,32.750000000,32.659999847,32.989997864,
69166,174.103971000,174.098843000,152.011841000,-0.077302791,-0.426457226,10.050277710,0.126632884,0.018032553,-0.022994513,0.125000000,-1.000000000,-3.000000000,-92.380859375,151.090850830,-0.378750384,1032.478271484,5.856909275,0.000000000,32.000000000,32.750000000,32.680000305,32.989997864,
69168,174.109001000,174.098843000,152.011841000,-0.067752093,-0.428847194,10.050277710,-0.021754473,0.047878772,-0.024720069,0.125000000,-1.000000000,-3.000000000,-92.380653381,151.090805054,-0.378723085,1032.478271484,5.856615543,0.000000000,32.000000000,32.750000000,32.680000305,32.989997864,
69170,174.114031000,174.118963000,152.011841000,-0.065296270,-0.416050345,10.044026375,0.102523379,0.018133938,0.038438372,0.125000000,-1.000000000,-3.000000000,-92.380332947,151.090835571,-0.378616363,1032.478271484,5.856321812,0.000000000,32.000000000,32.750000000,32.689998627,32.989997864,
69172,174.119061000,174.118963000,152.011841000,-0.072441660,-0.408873200,10.041645050,0.103558585,0.018437136,-0.085430913,0.062500000,-1.000000000,-2.937500000,-92.379699707,151.090576172,-0.379107296,1032.478271484,5.856029034,0.000000000,32.000000000,32.750000000,32.689998627,32.989997864,
69174,174.124091000,174.118963000,152.011841000,-0.074993894,-0.408244014,10.049073219,0.012184204,0.107307129,-0.023212345,0.062500000,-1.000000000,-2.937500000,-92.379531860,151.090652466,-0.379993528,1032.478271484,5.855736256,0.000000000,32.000000000,32.750000000,32.639999390,32.989997864,
69176,174.129121000,174.118963000,152.011841000,-0.072623849,-0.405853420,10.051456451,-0.045737937,0.015556396,-0.147833437,0.062500000,-1.000000000,-2.937500000,-92.379547119,151.090133667,-0.380321383,1032.478271484,5.855443478,0.000000000,32.000000000,32.750000000,32.639999390,32.989997864,
69178,174.134151000,174.139083000,152.011841000,-0.065243408,-0.408867151,10.036880493,-0.103634462,0.109143808,-0.149502307,0.062500000,-1.000000000,-2.937500000,-92.379730225,151.089233398,-0.379859477,1032.478271484,5.855150700,0.000000000,32.000000000,32.750000000,32.689998627,32.989997864,
69180,174.139181000,174.139083000,152.011841000,-0.055622242,-0.418425083,10.027352333,0.013655789,0.017536990,0.006748307,0.125000000,-1.062500000,-3.062500000,-92.379142761,151.089111328,-0.377517521,1032.478271484,5.854857922,0.000000000,32.000000000,32.750000000,32.689998627,32.989997864,
69182,174.144211000,174.139083000,152.011841000,-0.053318016,-0.424873084,10.032706261,0.090406202,-0.013526923,-0.022840513,0.125000000,-1.062500000,-3.062500000,-92.378387451,151.089065552,-0.376044750,1032.478271484,5.854564667,0.000000000,32.000000000,32.750000000,32.669998169,32.989997864,
69184,174.149241000,174.139083000,152.011841000,-0.055776160,-0.429666728,10.042234421,0.149902478,0.078608811,-0.083947696,0.125000000,-1.062500000,-3.062500000,-92.377700806,151.088790894,-0.375067145,1032.478271484,5.854270935,0.000000000,32.000000000,32.750000000,32.669998169,32.989997864,
69185,174.151756000,174.139083000,152.011841000,-0.055846646,-0.432067692,10.051763535,0.209104747,0.078842156,-0.083197750,0.125000000,-1.062500000,-3.062500000,-92.381126404,151.088562012,-0.373900861,1032.478271484,5.854124069,0.000000000,32.000000000,32.750000000,32.669998169,32.989997864,
69186,174.154271000,174.159203000,152.011841000,-0.058284827,-0.435293525,10.055630684,0.144139946,0.170001328,-0.176483557,0.125000000,-1.062500000,-3.062500000,-92.384681702,151.088058472,-0.373106003,1032.478271484,5.853977203,0.000000000,32.000000000,32.750000000,32.659999847,32.989997864,
69188,174.159301000,174.159203000,152.011841000,-0.051209912,-0.432910472,10.067542076,-0.036088586,0.015453997,0.099984534,0.125000000,-1.000000000,-3.000000000,-92.384552002,151.088470459,-0.371843249,1032.478271484,5.853683472,0.000000000,32.000000000,32.750000000,32.659999847,32.989997864,
69190,174.164331000,174.159203000,152.011841000,-0.051124159,-0.427288622,10.058910370,-0.028292991,0.108140357,-0.085898846,0.125000000,-1.000000000,-3.000000000,-92.384941101,151.088027954,-0.372161686,1032.478271484,5.853390217,0.000000000,32.000000000,32.750000000,32.669998169,32.989997864,
69191,174.166846000,174.159203000,152.011841000,-0.053458974,-0.424890459,10.051763535,-0.088589154,0.046352170,0.037238419,0.125000000,-1.000000000,-3.000000000,-92.386718750,151.088119507,-0.366995394,1032.478271484,5.853243828,0.000000000,32.000000000,32.750000000,32.669998169,32.989997864,
69193,174.171876000,174.159203000,152.011841000,-0.062992036,-0.429674983,10.049380302,0.002098042,-0.075167567,-0.116710722,0.125000000,-1.000000000,-3.000000000,-92.387680054,151.088012695,-0.366497666,1032.478271484,5.852951050,0.000000000,32.000000000,32.750000000,32.669998169,32.989997864,
69195,174.176906000,174.179323000,152.011841000,-0.067820244,-0.427290410,10.056527138,-0.000272567,0.046536639,0.100196362,0.125000000,-1.000000000,-3.000000000,-92.388229370,151.088424683,-0.366115987,1032.478271484,5.852659225,0.000000000,32.000000000,32.750000000,32.669998169,32.989997864,
69197,174.181936000,174.179323000,152.011841000,-0.077388555,-0.420118183,10.058910370,0.118056513,-0.014115119,0.132421285,0.125000000,-1.000000000,-3.000000000,-92.387184143,151.088928223,-0.366351664,1032.478271484,5.852367401,0.000000000,32.000000000,32.750000000,32.669998169,32.989997864,
69199,174.186966000,174.179323000,152.011841000,-0.077236958,-0.410441965,10.047305107,0.050303917,-0.073579118,-0.117013790,0.125000000,-1.000000000,-3.000000000,-92.385032654,151.088623047,-0.371059448,1032.478271484,5.852075577,0.000000000,32.000000000,32.750000000,32.700000763,32.989997864,
69201,174.191996000,174.179323000,152.011841000,-0.072443984,-0.403261989,10.044921875,-0.069988310,0.017200392,0.036552399,0.125000000,-1.000000000,-3.000000000,-92.384727478,151.088699341,-0.372405887,1032.478271484,5.851783752,0.000000000,32.000000000,32.750000000,32.700000763,32.989997864,
69203,174.197026000,174.199443000,152.011841000,-0.077388555,-0.405764848,10.058910370,0.207745016,0.017131982,0.040610719,0.125000000,-1.000000000,-2.875000000,-92.384223938,151.088745117,-0.372282088,1032.478271484,5.851492882,0.000000000,32.000000000,32.750000000,32.669998169,32.989997864,
69205,174.202056000,174.199443000,152.011841000,-0.082146309,-0.408156037,10.056527138,0.030145787,-0.014196121,0.007487115,0.125000000,-1.000000000,-2.875000000,-92.385101318,151.088684082,-0.375155926,1032.478271484,5.851202011,0.000000000,32.000000000,32.750000000,32.669998169,32.989997864,
69207,174.207086000,174.199443000,152.011841000,-0.072540410,-0.408973753,10.046103477,0.053221155,-0.167527154,0.069783002,0.125000000,-1.000000000,-2.875000000,-92.377571106,151.088928223,-0.380025953,1032.478271484,5.850911140,0.000000000,32.000000000,32.750000000,32.659999847,32.989997864,
69209,174.212116000,174.199443000,152.011841000,-0.060513940,-0.413744479,10.034192085,-0.034651469,0.016012045,-0.085986264,0.125000000,-1.000000000,-2.875000000,-92.377296448,151.088928223,-0.378453285,1032.478271484,5.850620270,0.000000000,32.000000000,32.750000000,32.659999847,32.989997864,
69210,174.214631000,174.219563000,152.011841000,-0.058108639,-0.413741738,10.031810760,0.112756819,-0.014119335,0.008688267,0.125000000,-1.000000000,-2.875000000,-92.380447388,151.088928223,-0.375427455,1032.478271484,5.850475311,0.000000000,32.000000000,32.750000000,32.659999847,32.989997864,
69212,174.219661000,174.219563000,152.011841000,-0.062919222,-0.416139454,10.036574364,0.023979407,0.046747684,-0.023216080,0.125000000,-1.000000000,-2.937500000,-92.380661011,151.088577271,-0.375289142,1032.478271484,5.850184441,0.000000000,32.000000000,32.750000000,32.659999847,32.989997864,
69214,174.224691000,174.219563000,152.011841000,-0.065359764,-0.432892084,10.043722153,-0.123065285,-0.076063387,-0.117961958,0.125000000,-1.000000000,-2.937500000,-92.381019592,151.088134766,-0.375354886,1032.478271484,5.849893570,0.000000000,32.000000000,32.750000000,32.659999847,32.989997864,
69216,174.229721000,174.219563000,152.011841000,-0.067782685,-0.447250366,10.048484802,-0.006436280,0.046271384,0.069441974,0.125000000,-1.000000000,-2.937500000,-92.389289856,151.088180542,-0.375261813,1032.478271484,5.849602699,0.000000000,32.000000000,32.750000000,32.659999847,32.989997864,
69218,174.234751000,174.239683000,152.011841000,-0.072512142,-0.447157472,10.051173210,0.012684835,-0.105111010,0.068791583,0.125000000,-1.000000000,-2.937500000,-92.397155762,151.087966919,-0.374498516,1032.478271484,5.849311829,0.000000000,32.000000000,32.750000000,32.689998627,32.989997864,
69220,174.239781000,174.239683000,152.011841000,-0.070177332,-0.439986765,10.058320045,0.013317375,-0.043720521,-0.024147054,0.125000000,-1.000000000,-3.000000000,-92.398231506,151.088226318,-0.376643270,1032.478271484,5.849020958,0.000000000,32.000000000,32.750000000,32.689998627,32.989997864,
69222,174.244811000,174.239683000,152.011841000,-0.072582617,-0.432812810,10.060701370,0.190827489,0.079434037,-0.021910874,0.125000000,-1.000000000,-3.000000000,-92.397552490,151.088272095,-0.377656698,1032.478271484,5.848730087,0.000000000,32.000000000,32.750000000,32.689998627,32.989997864,
69224,174.249841000,174.239683000,152.011841000,-0.082115717,-0.430420697,10.058320045,0.247692496,0.048429832,0.226461008,0.125000000,-1.000000000,-3.000000000,-92.403129578,151.088928223,-0.382986933,1032.478271484,5.848440170,0.000000000,32.000000000,32.750000000,32.689998627,32.989997864,
69226,174.254871000,174.259803000,152.011841000,-0.086737126,-0.426356763,10.043436050,0.114016242,-0.134257182,0.038172182,0.125000000,-1.000000000,-3.000000000,-92.403160095,151.089370728,-0.382637739,1032.478271484,5.848150253,0.000000000,32.000000000,32.750000000,32.709999084,32.989997864,
69228,174.259901000,174.259803000,152.011841000,-0.077151179,-0.421565741,10.038672447,0.084798187,-0.134092778,-0.024200480,0.062500000,-1.000000000,-3.000000000,-92.402725220,151.089675903,-0.381812096,1032.478271484,5.847860813,0.000000000,32.000000000,32.750000000,32.709999084,32.989997864,
69230,174.264931000,174.259803000,152.011841000,-0.065256372,-0.420091420,10.032706261,0.088988185,0.017113039,-0.022968845,0.062500000,-1.000000000,-3.000000000,-92.402862549,151.089645386,-0.381290436,1032.478271484,5.847571850,0.000000000,32.000000000,32.750000000,32.669998169,32.989997864,
69232,174.269961000,174.259803000,152.011841000,-0.055670444,-0.410515964,10.027943611,0.057899941,0.108321838,0.100625508,0.062500000,-1.000000000,-3.000000000,-92.401985168,151.089965820,-0.382014453,1032.478271484,5.847281933,0.000000000,32.000000000,32.750000000,32.669998169,32.989997864,
69234,174.274991000,174.279923000,152.011841000,-0.055894844,-0.412197471,10.052352905,-0.041699693,-0.045527373,-0.055165332,0.062500000,-1.000000000,-3.000000000,-92.401428223,151.090072632,-0.380896837,1032.478271484,5.846992016,0.000000000,32.000000000,32.750000000,32.649997711,32.989997864,
69236,174.280021000,174.279923000,152.011841000,-0.065533631,-0.433740616,10.064263344,0.076041989,0.046626020,0.008312367,0.125000000,-1.000000000,-3.000000000,-92.401077271,151.090057373,-0.380860120,1032.478271484,5.846702099,0.000000000,32.000000000,32.750000000,32.649997711,32.989997864,
69238,174.285051000,174.279923000,152.011841000,-0.077300452,-0.444029540,10.046998978,0.237732574,-0.318526387,-0.021614654,0.125000000,-1.000000000,-3.000000000,-92.407936096,151.089920044,-0.381659299,1032.478271484,5.846412182,0.000000000,32.000000000,32.750000000,32.669998169,32.989997864,
69239,174.287566000,174.279923000,152.011841000,-0.084463485,-0.441639036,10.046998978,0.087960243,-0.074748792,0.069778837,0.125000000,-1.000000000,-3.000000000,-92.409095764,151.090087891,-0.386859715,1032.478271484,5.846267223,0.000000000,32.000000000,32.750000000,32.669998169,32.989997864,
